2000,10000
2000.08328542,10000
2000.16657084,10000
2000.24985626,10000
2000.33314168,10000
2000.4164271,10000
2000.49971253,10000
2000.58299795,10000
2000.66628337,10000
2000.74956879,10000
2000.83285421,10000
2000.91613963,10000
2000.99942505,10000
2001.08271047,8000
2001.16599589,8000
2001.24928131,8000
2001.33256674,8000
2001.41585216,8000
2001.49913758,8000
2001.582423,8000
2001.66570842,8000
2001.74899384,8000
2001.83227926,8000
2001.91556468,8000
2001.9988501,8000
2002.08213552,10000
2002.16542094,10000
2002.24870637,10000
2002.33199179,10000
2002.41527721,10000
2002.49856263,10000
2002.58184805,10000
2002.66513347,10000
2002.74841889,10000
2002.83170431,10000
2002.91498973,10000
2002.99827515,10000
2003.08156057,8000
2003.164846,8000
2003.24813142,8000
2003.33141684,8000
2003.41470226,8000
2003.49798768,8000
2003.5812731,8000
2003.66455852,8000
2003.74784394,8000
2003.83112936,8000
2003.91441478,8000
2003.99770021,8000
2004.08098563,10000
2004.16427105,10000
2004.24755647,10000
2004.33084189,10000
2004.41412731,10000
2004.49741273,10000
2004.58069815,10000
2004.66398357,10000
2004.74726899,10000
2004.83055441,10000
2004.91383984,10000
2004.99712526,10000
2005.08041068,8000
2005.1636961,8000
2005.24698152,8000
2005.33026694,8000
2005.41355236,8000
2005.49683778,8000
2005.5801232,8000
2005.66340862,8000
2005.74669405,8000
2005.82997947,8000
2005.91326489,8000
2005.99655031,8000
2006.07983573,10000
2006.16312115,10000
2006.24640657,10000
2006.32969199,10000
2006.41297741,10000
2006.49626283,10000
2006.57954825,10000
2006.66283368,10000
2006.7461191,10000
2006.82940452,10000
2006.91268994,10000
2006.99597536,10000
2007.07926078,8000
2007.1625462,8000
2007.24583162,8000
2007.32911704,8000
2007.41240246,8000
2007.49568789,8000
2007.57897331,8000
2007.66225873,8000
2007.74554415,8000
2007.82882957,8000
2007.91211499,8000
2007.99540041,8000
2008.07868583,10000
2008.16197125,10000
2008.24525667,10000
2008.32854209,10000
2008.41182752,10000
2008.49511294,10000
2008.57839836,10000
2008.66168378,10000
2008.7449692,10000
2008.82825462,10000
2008.91154004,10000
2008.99482546,10000
2009.07811088,8000
2009.1613963,8000
2009.24468172,8000
2009.32796715,8000
2009.41125257,8000
2009.49453799,8000
2009.57782341,8000
2009.66110883,8000
2009.74439425,8000
2009.82767967,8000
2009.91096509,8000
2009.99425051,8000
