2000,3000
2000.08328542,3000
2000.16657084,3000
2000.24985626,3000
2000.33314168,3000
2000.4164271,3000
2000.49971253,3000
2000.58299795,3000
2000.66628337,3000
2000.74956879,3000
2000.83285421,3000
2000.91613963,3000
2000.99942505,3000
2001.08271047,2400
2001.16599589,2400
2001.24928131,2400
2001.33256674,2400
2001.41585216,2400
2001.49913758,2400
2001.582423,2400
2001.66570842,2400
2001.74899384,2400
2001.83227926,2400
2001.91556468,2400
2001.9988501,2400
2002.08213552,3000
2002.16542094,3000
2002.24870637,3000
2002.33199179,3000
2002.41527721,3000
2002.49856263,3000
2002.58184805,3000
2002.66513347,3000
2002.74841889,3000
2002.83170431,3000
2002.91498973,3000
2002.99827515,3000
2003.08156057,3000
2003.164846,2400
2003.24813142,2400
2003.33141684,2400
2003.41470226,2400
2003.49798768,2400
2003.5812731,2400
2003.66455852,2400
2003.74784394,2400
2003.83112936,2400
2003.91441478,2400
2003.99770021,2400
2004.08098563,2400
2004.16427105,3000
2004.24755647,3000
2004.33084189,3000
2004.41412731,3000
2004.49741273,3000
2004.58069815,3000
2004.66398357,3000
2004.74726899,3000
2004.83055441,3000
2004.91383984,3000
2004.99712526,3000
2005.08041068,3000
2005.1636961,3000
2005.24698152,2400
2005.33026694,2400
2005.41355236,2400
2005.49683778,2400
2005.5801232,2400
2005.66340862,2400
2005.74669405,2400
2005.82997947,2400
2005.91326489,2400
2005.99655031,2400
2006.07983573,2400
2006.16312115,2400
2006.24640657,3000
2006.32969199,3000
2006.41297741,3000
2006.49626283,3000
2006.57954825,3000
2006.66283368,3000
2006.7461191,3000
2006.82940452,3000
2006.91268994,3000
2006.99597536,3000
2007.07926078,3000
2007.1625462,3000
2007.24583162,3000
2007.32911704,2400
2007.41240246,2400
2007.49568789,2400
2007.57897331,2400
2007.66225873,2400
2007.74554415,2400
2007.82882957,2400
2007.91211499,2400
2007.99540041,2400
2008.07868583,2400
2008.16197125,2400
2008.24525667,2400
2008.32854209,3000
2008.41182752,3000
2008.49511294,3000
2008.57839836,3000
2008.66168378,3000
2008.7449692,3000
2008.82825462,3000
2008.91154004,3000
2008.99482546,3000
2009.07811088,3000
2009.1613963,3000
2009.24468172,3000
2009.32796715,3000
2009.41125257,2400
2009.49453799,2400
2009.57782341,2400
2009.66110883,2400
2009.74439425,2400
2009.82767967,2400
2009.91096509,2400
2009.99425051,2400
