2000,7000
2000.08328542,7000
2000.16657084,7000
2000.24985626,7000
2000.33314168,7000
2000.4164271,7000
2000.49971253,7000
2000.58299795,7000
2000.66628337,7000
2000.74956879,7000
2000.83285421,7000
2000.91613963,7000
2000.99942505,7000
2001.08271047,5600
2001.16599589,5600
2001.24928131,5600
2001.33256674,5600
2001.41585216,5600
2001.49913758,5600
2001.582423,5600
2001.66570842,5600
2001.74899384,5600
2001.83227926,5600
2001.91556468,5600
2001.9988501,5600
2002.08213552,7000
2002.16542094,7000
2002.24870637,7000
2002.33199179,7000
2002.41527721,7000
2002.49856263,7000
2002.58184805,7000
2002.66513347,7000
2002.74841889,7000
2002.83170431,7000
2002.91498973,7000
2002.99827515,7000
2003.08156057,7000
2003.164846,5600
2003.24813142,5600
2003.33141684,5600
2003.41470226,5600
2003.49798768,5600
2003.5812731,5600
2003.66455852,5600
2003.74784394,5600
2003.83112936,5600
2003.91441478,5600
2003.99770021,5600
2004.08098563,5600
2004.16427105,7000
2004.24755647,7000
2004.33084189,7000
2004.41412731,7000
2004.49741273,7000
2004.58069815,7000
2004.66398357,7000
2004.74726899,7000
2004.83055441,7000
2004.91383984,7000
2004.99712526,7000
2005.08041068,7000
2005.1636961,7000
2005.24698152,5600
2005.33026694,5600
2005.41355236,5600
2005.49683778,5600
2005.5801232,5600
2005.66340862,5600
2005.74669405,5600
2005.82997947,5600
2005.91326489,5600
2005.99655031,5600
2006.07983573,5600
2006.16312115,5600
2006.24640657,7000
2006.32969199,7000
2006.41297741,7000
2006.49626283,7000
2006.57954825,7000
2006.66283368,7000
2006.7461191,7000
2006.82940452,7000
2006.91268994,7000
2006.99597536,7000
2007.07926078,7000
2007.1625462,7000
2007.24583162,7000
2007.32911704,5600
2007.41240246,5600
2007.49568789,5600
2007.57897331,5600
2007.66225873,5600
2007.74554415,5600
2007.82882957,5600
2007.91211499,5600
2007.99540041,5600
2008.07868583,5600
2008.16197125,5600
2008.24525667,5600
2008.32854209,7000
2008.41182752,7000
2008.49511294,7000
2008.57839836,7000
2008.66168378,7000
2008.7449692,7000
2008.82825462,7000
2008.91154004,7000
2008.99482546,7000
2009.07811088,7000
2009.1613963,7000
2009.24468172,7000
2009.32796715,7000
2009.41125257,5600
2009.49453799,5600
2009.57782341,5600
2009.66110883,5600
2009.74439425,5600
2009.82767967,5600
2009.91096509,5600
2009.99425051,5600
